Text Chunk,Start-End (s),Audio File,Matched PDF Sentence,Similarity Score,small_transcription,large_transcription,wer_small,wer_large
Memanglah  benar  bahawa  kebanyakan  syarat  perjanjian  yang  telah  di  pesetujuhi  oleh  Singaporea  pada  waktu  perpisahan  itu  dahulu  menguntungkan  Malaysia.,2331.90-2340.50,final_segments/seg_7_233190.mp3,Memanglah benar bahawa kebanyakan syarat perjanjian yang telah dipersetujui oleh Singapura pada waktu perpisahan itu dahulu menguntungkan Malaysia.,0.945, Memanglah benar bahawa kebanyakan syarat perjanjian yang telah dipesetujui oleh Singapura pada waktu perpisahan itu dahulu menguntungkan Malaysia., Memanglah benar bahawa kebanyakan syarat perjanjian yang telah dipersetujui oleh Singapura pada waktu perpisahan itu dahulu menguntungkan Malaysia.,0.15789473684210525,0.15789473684210525
Benalah  pula  bahawa  syarat -sharat  tersebut  hampir  tidak  sechocok  dengan  Singaporea  yang  mendekir  lagi  berdawlat.,2341.28-2347.06,final_segments/seg_7_234128.mp3,Benarlah pula bahawa syarat-syarat tersebut hampir tidak secocok dengan Singapura yang merdeka lagi berdaulat.,0.839, Benarlah pula bahawa syarat-syarat tersebut hampir tidak secocok dengan Singapura yang medeka lagi berdawlat., Benarlah pula bahawa syarat-syarat tersebut hampir tidak secocok dengan Singapura yang merdeka lagi berdaulat.,0.4,0.4666666666666667
Benalah  bahawa  syarat -sharat  ini  perlu  dipindah  pada  suatu  masa  nanti.  Akan  tetapi  cara  Singaporea  mengubah  syarat -sharat  yang  telah  di  pesetujuhi  adalah  sedemikian  rupa  yang  menyukakan  hubungan  bok  di  antara  kedua -dua  negara  bukan  sahaja  untuk  masa,2347.72-2361.72,final_segments/seg_7_234771.mp3,Akan tetapi cara Singapura mengubah syarat-syarat yang telah dipersetujui adalah sedemikian rupa hingga menyu karkan hubungan balk di antara kedua-dua negara bukan sahaja untuk masa kini tetapi juga untuk sekian lama di masa hadapan.,0.805, Benalah bahawa syarat-syarat ini perlu dipindah pada suatu masa nanti. Akan tetapi cara Singapura mengubah syarat-syarat yang telah dipesetujui adalah sedemikian rupa hingga menyukakan hubungan BOK di antara kedua-dua negara bukan sahaja untuk masa ini., Benarlah bahawa syarat-syarat ini perlu dipindah pada suatu masa nanti. Akan tetapi cara Singapura mengubah syarat-syarat yang telah dipersetujui adalah sedemikian rupa hingga menyukarkan hubungan BOK di antara kedua-dua negara bukan sahaja untuk masa ini.,0.2894736842105263,0.34210526315789475
"kini  tetapi  juga  untuk  sekian  lama  di  masa  hadapan.  Seolah -olah  memutah  balikkan  pesetujuan -pesetujuan  ini  masih  belum  cukup,  Singaporea  menggubal  reka  lebih  banyak  tindakan  yang  provokatif.",2361.72-2372.72,final_segments/seg_7_236171.mp3,"Seolah-olah memutar-balikkan persetujuan-persetujuan ini masih belum cukup, Singapura menggubal- reka lebih banyak tindakan yang provokatif.",0.812," tetapi juga untuk sekian lama di masa hadapan. Seolah-olah memutah balikkan pesetujuan-pesetujuan ini masih belum cukup, Singapura mengubal reka lebih banyak tindakan yang provokasi."," Tetapi juga untuk sekian lama di masa hadapan. Seolah-olah memutarbalikkan persetujuan-persetujuan ini masih belum cukup, Singapura menggubal mereka lebih banyak tindakan yang provokasional.",0.2962962962962963,0.37037037037037035
Dengan  demikian  semakin  suka  lah  bagi  Malaysia  untuk  memahami  alasan -alasan  kepada  tindakan  tindakan  Singaporea  itu.,2373.74-2380.06,final_segments/seg_7_237373.mp3,Dengan demikian semakin sukarlah bagi Malaysia untuk memahami alasan-alasan kepada tindakan tindakan Singapura itu.,0.951, Dengan demikian semakin sukarlah bagi Malaysia untuk memahami alasan-alasan kepada tindakan-tindakan Singapura itu., Dengan demikian semakin sukalah bagi Malaysia untuk memahami alasan-alasan kepada tindakan-tindakan Singapura itu.,0.4375,0.4375
"Salah  satu  keputusan  yang  tidak  difikirkan  semasak  masaknya,  ilah  langkah  menghantar  balik  orang -orang  Malaysia  yang  bekerja  di  Singapura.",2380.06-2387.94,final_segments/seg_7_238006.mp3,Salah satu keputusan yang tidak difikir kan semasak-masaknya ialah langkah menghantar balik orang orang Malaysia yang bekerja di Sin - gapura.,0.946, Salah satu keputusan yang tidak difikirkan semasak masaknya ialah langkah menghantar balik orang-orang Malaysia yang bekerja di Singapura., Salah satu keputusan yang tidak difikirkan semasak-masaknya ialah langkah menghantar balik orang-orang Malaysia yang bekerja di Singapura.,0.21052631578947367,0.2631578947368421
"Apabila  kita  mengingatkan  bahawa  Singaporea  adalah  negara  yang  sentiasa  memperhitungkan  sesuatu  dengan  teliti,  maka  Ahmad  suka  rendak  memahami  keputusan  begini.",2388.62-2397.68,final_segments/seg_7_238862.mp3,"Apabila kita mengingatkan bahawa Singapura adalah negara yang sentiasa memperhitungkan sesuatu dengan teliti, maka amat sukar hendak memahami keputusan begini.",0.927," Apabila kita mengingatkan bahawa Singapura adalah negara yang sentiasa memperhitungkan sesuatu dengan teliti, maka amat suka rendat memahami keputusan begini."," Apabila kita mengingatkan bahawa Singapura adalah negara yang sentiasa memperhitungkan sesuatu dengan teliti, maka amat sukar hendak memahami keputusan begini.",0.15,0.2
"Namun  begitu,  Singaporea  tidak  menunjukkan  keinginan  untuk  mengurang  dan  menghentikan  tindakannya  itu.",2398.38-2403.88,final_segments/seg_7_239838.mp3,"Namun begitu, Singapura tidak menunjukkan keinginan untuk mengurang dan menghentikan tindakan - nya itu.",0.913," Namun begitu, Singapura tidak menunjukkan keinginan untuk mengurang dan menghentikan tindakannya itu."," Namun begitu, Singapura tidak menunjukkan keinginan untuk mengurang dan menghentikan tindakannya itu.",0.08333333333333333,0.08333333333333333
"Suatu  contoh  umum,  ilah  peristiwa  syarikat  penerbangan  Malaysia  Singapura.  Kita  akui  bahawa  menurut  susunan  sekarang  kebanyakan  daripada  keuntungan  yang  diperolehi  oleh  sistem  penerbeng  dui  negara  ini  disebabkan  oleh  lalu  lintas  udara  Singapura.",2403.88-2418.22,final_segments/seg_7_240388.mp3,Kita akui ba - hawa menurut susunan sekarang kebanyakan daripada keuntungan yang diperolehi oleh sistem pener - bang dwi-negara ini disebabkan oleh lalulintas udara Singapura.,0.869, Suatu contoh umum adalah peristiwa syarikat penerbangan Malaysia Singapura. Kita akui bahawa menurut susunan sekarang kebanyakan daripada keuntungan yang diperolehi oleh sistem penerbangan duit negara ini disebabkan oleh lalui lintas udara Singapura.," Suatu contoh umum ialah peristiwa syarikat penerbangan Malaysia-Singapura. Kita akui bahawa menurut susunan sekarang, kebanyakan daripada keuntungan yang diperolehi oleh sistem penerbangan duit negara ini disebabkan oleh lalu lintas udara Singapura.",0.15625,0.21875
"Tetapi  haruslah  diingat  bahawa  untung  syarikat  penerbangan  itu  bukan  sahaja  timbul  daripada  dividend  yang  dibayarnya,  tetapi  juga  dari  aliran  pertukaran  asing  dan  juga  pekejaan  yang  diujutkan.",2418.90-2429.88,final_segments/seg_7_241890.mp3,"Tetapi haruslah diingat bahawa untung syarikat penerbangan itu bukan sahaja timbul daripada dividen yang di bayarnya, tetapi juga dari aliran pertukaran asing dan juga pekerjaan yang diwujudkan.",0.979," Tetapi haruslah diingat bahawa untung syarikat penerbangan itu bukan sahaja timbul daripada dividend yang dibayarnya, tetapi juga dari aliran pertukaran asing dan juga pekerjaan yang diwujudkan."," Tetapi haruslah diingat bahawa untung syarikat penerbangan itu bukan sahaja timbul daripada dividen yang dibayarnya, tetapi juga dari aliran pertukaran asing dan juga pekerjaan yang diwujudkan.",0.07692307692307693,0.11538461538461539
Tampas  sebarang  keraguan  sedikit  pun  fahida -fahida  ini  lebih  besar  kepada  Singapura  dari  pada  sahamnya  dalam  syarikat  penerbangan  itu  ataupun  keuntungan  yang  dibawa  oleh  Singapura.,2429.88-2440.32,final_segments/seg_7_242988.mp3,Ber khidmat kepada sesama manusia mungkin mendatangkan ke puasan dan keseronokan tetapi ini bukanlah sebabnya mengapa seseorang Melayu itu patut berkh - idmat kepada orang lain.,0.701, Tanpa sebarang keraguan sedikit pun faedah-faedah ini lebih besar kepada Singapura daripada sahamnya dalam syarikat penerbangan itu ataupun keuntungan yang dibawa oleh Singapura., Tanpa sebarang keraguan sedikit pun faedah-faedah ini lebih besar kepada Singapura daripada sahamnya dalam syarikat penerbangan itu ataupun keuntungan yang dibawa oleh Singapura.,0.2,0.2
"Namun  begitu,  Singapura  menggengen  memberi  peluang  pekejaan,  walaupun  kepada  sejumlah  kecil  orang  Malaysia.",2441.06-2446.22,final_segments/seg_7_244106.mp3,Namun begitu Singapura enggan memberi peluang pekerjaan walaupun kepada sejumlah kecil orang Malaysia.,0.898," Namun begitu, Singapura enggan memberi peluang pekerjaan walaupun kepada sejumlah kecil orang Malaysia."," Namun begitu, Singapura enggan memberi peluang pekerjaan walaupun kepada sejumlah kecil orang Malaysia.",0.15384615384615385,0.15384615384615385
Permit  permit  kerja  untuk  pekerja  pekerja  baru  di  tahan  dan  syarat  bagi  orang -orang  Malaysia  yang  sudah  bekerja  di  Singapura  telah  menjadi  lebih  suka.,2447.02-2454.86,final_segments/seg_7_244702.mp3,Permit-permit kerja untuk pekerja-pekerja baru di - tahan dan syarat bagi orang-orang Malaysia yang sudah bekerja di Singapura telah menjadi lebih sukar.,0.985, Permit-pemit kerja untuk pekerja-pekerja baru ditahan dan syarat bagi orang-orang Malaysia yang sudah bekerja di Singapura telah menjadi lebih suka., Permit-permit kerja untuk pekerja-pekerja baru ditahan dan syarat bagi orang-orang Malaysia yang sudah bekerja di Singapura telah menjadi lebih sukar.,0.3333333333333333,0.375
Perkara  yang  berlaku  kepada  syarikat  penerbangan  Malaysia  Singapura  boleh  juga  berlaku  kepada  lain -lain  perjanjian  bersama  antara  Singapura  dan  Malaysia.,2454.86-2463.58,final_segments/seg_7_245486.mp3,Perkara yang berlaku kepada Syarikat Penerbangan Malaysia-Singapura boleh juga berlaku kepada lain-lain perjanjian bersama antara Singapura dan Malaysia.,0.99, Perkara yang berlaku kepada syarikat penembangan Malaysia Singapura boleh juga berlaku kepada lain-lain perjanjian bersama antara Singapura dan Malaysia., Perkara yang berlaku kepada Syarikat Penerbangan Malaysia Singapura boleh juga berlaku kepada lain-lain perjanjian bersama antara Singapura dan Malaysia.,0.15,0.1
Bagaimana  kahpuluh  dengan  masa  depan?  Apakah  bentuk  hubungannya  akan  bekembang  pada  masa  depan?,2464.22-2469.28,final_segments/seg_7_246421.mp3,Apakah bentuk hubungan yang akan berkembang pada masa depan?,0.852, Bagaimana kau pulih dengan masa depan? Apakah bentuk hubungan yang akan berkembang pada masa depan?, Bagaimanakah pula dengan masa depan? Apakah bentuk hubungan yang akan berkembang pada masa depan?,0.38461538461538464,0.38461538461538464
"Semuanya  bergantung  kepada  para  pemimpin?  Pada  masa  ini,  Europa  lebih  homogen  dari  pada  yang  pernah  kita  fikirkan  semata -mata  kerenna  kebanyakan  pemimpinnya  memikirkan  mengenai  masa  depan  negara  mereka  bukan  yang  memikirkan  masa  yang  lampau.",2469.74-2483.68,final_segments/seg_7_246973.mp3,Semuanya bergantung kepada para pemimpin.,0.781," Semuanya bergantung kepada para pemimpin. Pada masa ini Eropah lebih homogen daripada yang pernah kita fikirkan, semata-mata kerana kebanyakan pemimpinnya memikirkan mengenai masa depan negara mereka, bukannya memikirkan masa yang lampau."," Semuanya bergantung kepada para pemimpin. Pada masa ini Eropah lebih homogen daripada yang pernah kita fikirkan semata-mata kerana kebanyakan pemimpinnya memikirkan mengenai masa depan negara mereka, bukannya memikirkan masa yang lampau.",0.35294117647058826,0.3235294117647059
"Dalam  konteks  ini,  Asia  adalah  kira -kira  3  tahun  ketinggalan  di  belakang  Europa.  Kita  sekarang  sedang  melalui  satu  fasonasionalisme  sempit  yang  menjadi  ciri  Europa  dalam  tahun  tahun  antara  perang  dunia  pertama  dan  perang  dunia  kedua.",2484.30-2498.28,final_segments/seg_7_248430.mp3,"Dalam konteks ini, Asia adalah kira-kira tiga puluh tahun ketinggalan di belakang Eropah.",0.807," Dalam konteks ini, Asia adalah kira-kira 30 tahun ketinggalan di belakang Eropah. Kita sekarang sedang melalui satu fase nasionalisme sempit yang menjadi ciri Eropah dalam tahun-tahun antara Perang Dunia Pertama dan Perang Dunia Kedua."," Dalam konteks ini, Asia adalah kira-kira 30 tahun ketinggalan di belakang Eropah. Kita sekarang sedang melalui satu fasa nasionalisme sempit yang menjadi ciri Eropah dalam tahun-tahun antara Perang Dunia Pertama dan Perang Dunia Kedua.",0.2571428571428571,0.2571428571428571
Koncept  kejasama  serantau  masih  lagi  diperingkat  awal.  Seperti  Europa  dalam  tahun  30  hal  negara -negara  Asia  masih  sibuk  mengatuh  rancangan  untuk  mencapai  kerudukan  yang  lebih  superior  dari  segi  strategi  daripada  jiran -jirannya.,2498.28-2512.26,final_segments/seg_7_249828.mp3,"Seperti Eropah dalam tahun-tahun tiga-puluhan, negara-negara Asia masih sibuk mengatur ran cangan untuk mencapai kedudukan yang lebih superior dari segi strategi daripada jiran- jirannya.",0.769," Koncept kerjasama serantau masih lagi diperingkat awal. Seperti Eropah dalam tahun-tahun 30-an, negara-negara Asia masih sibuk mengatur rancangan untuk mencapai kedulukan yang lebih superior dari segi strategi daripada jiran-jirannya."," Konsep kerjasama serantau masih lagi di peringkat awal. Seperti Eropah dalam tahun-tahun 30-an, negara-negara Asia masih sibuk mengatur rancangan untuk mencapai kedudukan yang lebih superior dari segi strategi daripada jiran-jirannya.",0.34375,0.4375
Ini  sering  kali  dilakukan  dengan  petolongan  rakan  rakan  di  benul  lain.  Bezanya  hanyalah  kita  tidak  mempunyai  keupayaan  untuk  melakukan  tindakan  tindakan  yang  betul -betul  agresif.,2512.68-2522.34,final_segments/seg_7_251267.mp3,Bezanya hanya lah kita tidak mempunyai keupayaan untuk melakukan tindakan-tindakan yang betul-betul agresif.,0.848, Ini sering kali dilakukan dengan pertolongan rakan-rakan di benua lain. Bezanya hanyalah kita tidak mempunyai keupayaan untuk melakukan tindakan-tindakannya betul-betul agresif., Ini seringkali dilakukan dengan pertolongan rakan-rakan di benua lain. Bezanya hanyalah kita tidak mempunyai keupayaan untuk melakukan tindakan-tindakan yang betul-betul agresif.,0.36,0.4
"Kita  gema  dengan  tindakan  tindakan  yang  menggelikan  hati  seperti  membuat  undang -undang  untuk  menggabongkan  daerah -daerah  jiran,  walaupun  kita  tahu  benar  bahawa  kita  tidak  mempunyai  alat  untuk  menghwart  kuasekan  undang -undang  itu.",2522.34-2535.24,final_segments/seg_7_252234.mp3,"Kita gemar dengan tindakan-tindakan yang menggelikan hati seperti membuat undang-undang untuk menggabung - kan daerah-daerah jiran, walaupun kita tahu benar bahawa kita tidak mempunyai alat untuk menguat - kuasakan undang-undang itu.",0.974," Kita gemar dengan tindakan-tindakan yang menggelikan hati seperti membuat undang-undang untuk menggabungkan daerah-daerah jiran, walaupun kita tahu benar bahawa kita tidak mempunyai alat untuk menguatkuasakan undang-undang itu."," Kita gemar dengan tindakan-tindakan yang menggelikan hati seperti membuat undang-undang untuk menggabungkan daerah-daerah jiran, walaupun kita tahu benar bahawa kita tidak mempunyai alat untuk menguatkuasakan undang-undang itu.",0.375,0.375
Nasionalisme  sempit  yang  merupakan  suatu  ciri  di  Asia  sekarang  juga  telah  memperengaruhi  cara  berfikir  pemimpin -pemimpin  Malaysia  dan  Singapore.,2535.96-2543.62,final_segments/seg_7_253596.mp3,Nasionalisme sempit yang merupakan suatu ciri di Asia seka rang juga telah mempengaruhi cara berfikir pemimpin pemimpin Malaysia dan Singapura.,0.969, Nasionalisme sempit yang merupakan suatu ciri di Asia sekarang juga telah mempengaruhi cara berfikir pemimpin-pemimpin Malaysia dan Singapura., Nasionalisme sempit yang merupakan suatu ciri di Asia sekarang juga telah mempengaruhi cara berfikir pemimpin-pemimpin Malaysia dan Singapura.,0.21052631578947367,0.21052631578947367
"Dengan  itu,  satu -satunya  hubungan  yang  mungkin  wujud  di  antara  kedua -dua  pihak  elah  konfrontasi  yang  boleh  memusnahkan.",2544.48-2550.98,final_segments/seg_7_254448.mp3,Dengan itu satu-satunya hubungan yang mungkin wujud di antara kedua-dua pihak ialah konfrontasi yang boleh memusnahkan.,0.981, Dengan itu satu-satunya hubungan yang mungkin wujud di antara kedua-dua pihak ialah konfrontasi yang boleh memusnahkan., Dengan itu satu-satunya hubungan yang mungkin wujud di antara kedua-dua pihak ialah konfrontasi yang boleh memusnahkan.,0.3333333333333333,0.3333333333333333
Menteri  luas  hingga  pure  misalnya  berpendapat  bahawa  di  sebalik  nasionalisme  yang  wujud  ini  ilah  nasionalisme  yang  lebih  hebat  lagi.,2550.98-2558.92,final_segments/seg_7_255098.mp3,"Menteri Luar Singapura misal - nya, berpendapat bahawa di sebalik nasionalisme yang wujud ini ialah nasionalisme yang lebih hebat lagi.",0.946," Menteri luar Singapura misalnya, berpendapat bahawa di sebalik nasionalisme yang wujud ini ialah nasionalisme yang lebih hebat lagi.", Menteri luar Singapura misalnya berpendapat bahawa disebalik nasionalisme yang wujud ini ialah nasionalisme yang lebih hebat lagi.,0.2631578947368421,0.3157894736842105
